event_id,choice_index,type,param,value,branch
universal_sick_animal,3,morale,,8,
universal_sick_animal,3,food,,-1,
universal_sick_animal,3,danger,,-3,
universal_map_seller,2,money,,-5,
universal_map_seller,2,danger,,-5,
universal_map_seller,2,reputation,,3,
universal_map_seller,2,add_skill_xp,Charisma,2,
universal_map_seller,2,change_language_proficiency,Sogdian,1,
universal_map_seller,2,money,,-8,fail
universal_map_seller,2,danger,,5,fail
universal_map_seller,3,money,,-3,
universal_map_seller,3,danger,,-8,
universal_map_seller,3,reputation,,5,
universal_map_seller,3,change_language_proficiency,Sogdian,1,
universal_map_seller,3,add_skill_xp,Charisma,1,
universal_tax_collector,1,money,,-10,
universal_tax_collector,1,danger,,-3,
universal_tax_collector,2,money,,-4,
universal_tax_collector,2,danger,,-3,
universal_tax_collector,2,reputation,,3,
universal_tax_collector,2,add_skill_xp,Trade,2,
universal_tax_collector,2,money,,-15,fail
universal_tax_collector,2,morale,,-3,fail
universal_tax_collector,2,danger,,5,fail
universal_tax_collector,3,money,,-3,
universal_tax_collector,3,danger,,-5,
universal_tax_collector,3,reputation,,3,
universal_tax_collector,3,morale,,3,
minor_plains_sunset,0,morale,,3,
minor_plains_shepherd,0,morale,,2,
minor_desert_stars,0,morale,,3,
minor_desert_mirage,0,morale,,-1,
minor_highland_eagle,0,morale,,3,
minor_highland_prayer_flags,0,morale,,2,
minor_highland_cold_wind,0,morale,,-1,
minor_universal_campfire_song,0,morale,,4,
crisis_famine_caravan,1,food,,5,
crisis_famine_caravan,1,morale,,3,
crisis_famine_caravan,1,danger,,5,
crisis_famine_caravan,1,cart_durability,,-3,
crisis_famine_caravan,2,food,,6,
crisis_famine_caravan,2,morale,,5,
crisis_famine_caravan,2,add_item,dried_meat,1,
crisis_famine_caravan,2,add_skill_xp,Survival,2,
crisis_famine_caravan,2,food,,1,fail
crisis_famine_caravan,2,morale,,-8,fail
crisis_famine_caravan,2,danger,,8,fail
crisis_famine_caravan,3,food,,4,
crisis_famine_caravan,3,morale,,5,
crisis_famine_caravan,3,danger,,-3,
crisis_famine_caravan,3,add_item,dried_meat,1,
crisis_mutiny_porters,1,money,,-20,
crisis_mutiny_porters,1,morale,,8,
crisis_mutiny_porters,1,danger,,-5,
crisis_mutiny_porters,2,morale,,10,
crisis_mutiny_porters,2,danger,,-3,
crisis_mutiny_porters,2,add_skill_xp,Charisma,3,
crisis_mutiny_porters,2,morale,,-10,fail
crisis_mutiny_porters,2,danger,,12,fail
crisis_mutiny_porters,2,money,,-15,fail
crisis_mutiny_porters,2,remove_random_item,,1,fail
crisis_mutiny_porters,3,morale,,5,
crisis_mutiny_porters,3,danger,,-8,
crisis_mutiny_porters,3,reputation,,2,
crisis_plague_rumor,1,food,,-5,
crisis_plague_rumor,1,morale,,-5,
crisis_plague_rumor,1,danger,,3,
crisis_plague_rumor,1,block_movement,,3,
crisis_plague_rumor,2,money,,10,
crisis_plague_rumor,2,morale,,3,
crisis_plague_rumor,2,reputation,,3,
crisis_plague_rumor,2,add_skill_xp,Trade,2,
crisis_plague_rumor,2,food,,-3,fail
crisis_plague_rumor,2,morale,,-8,fail
crisis_plague_rumor,2,danger,,10,fail
crisis_plague_rumor,2,disease_cause,7,Plague,fail
crisis_plague_rumor,3,food,,-2,
crisis_plague_rumor,3,morale,,2,
crisis_plague_rumor,3,money,,5,
crisis_plague_rumor,3,reputation,,3,
crisis_debt_trap,1,remove_percent_items,,25,
crisis_debt_trap,1,morale,,-5,
crisis_debt_trap,1,reputation,,-3,
crisis_debt_trap,2,money,,-8,
crisis_debt_trap,2,reputation,,2,
crisis_debt_trap,2,add_skill_xp,Trade,3,
crisis_debt_trap,2,remove_percent_items,,30,fail
crisis_debt_trap,2,reputation,,-5,fail
crisis_debt_trap,2,morale,,-8,fail
crisis_debt_trap,2,danger,,5,fail
crisis_debt_trap,3,money,,-5,
crisis_debt_trap,3,reputation,,3,
crisis_debt_trap,3,morale,,3,
city_bazaar_scam,1,morale,,2,
city_bazaar_scam,2,money,,-8,
city_bazaar_scam,2,add_item,brocade,1,
city_bazaar_scam,2,reputation,,3,
city_bazaar_scam,2,add_skill_xp,Trade,2,
city_bazaar_scam,2,money,,-15,fail
city_bazaar_scam,2,morale,,-5,fail
city_bazaar_scam,2,reputation,,-3,fail
city_bazaar_scam,3,money,,-5,
city_bazaar_scam,3,add_item,brocade,1,
city_bazaar_scam,3,reputation,,5,
city_bazaar_scam,3,morale,,3,
city_caravanserai_tale,1,morale,,3,
city_caravanserai_tale,1,change_language_proficiency,Persian,1,
city_caravanserai_tale,2,morale,,5,
city_caravanserai_tale,2,danger,,-5,
city_caravanserai_tale,2,reputation,,3,
city_caravanserai_tale,2,add_skill_xp,Charisma,2,
city_caravanserai_tale,2,change_language_proficiency,Persian,1,
city_caravanserai_tale,2,morale,,-3,fail
city_caravanserai_tale,2,danger,,5,fail
city_caravanserai_tale,3,morale,,8,
city_caravanserai_tale,3,danger,,-8,
city_caravanserai_tale,3,reputation,,5,
city_caravanserai_tale,3,change_language_proficiency,Persian,1,
city_palace_audience,1,money,,-15,
city_palace_audience,1,reputation,,5,
city_palace_audience,1,morale,,3,
city_palace_audience,2,reputation,,8,
city_palace_audience,2,morale,,5,
city_palace_audience,2,money,,10,
city_palace_audience,2,add_item,gold_ornaments,1,
city_palace_audience,2,add_skill_xp,Charisma,3,
city_palace_audience,2,reputation,,-5,fail
city_palace_audience,2,morale,,-5,fail
city_palace_audience,2,danger,,5,fail
city_palace_audience,3,reputation,,10,
city_palace_audience,3,morale,,5,
city_palace_audience,3,money,,5,
city_palace_audience,3,add_item,gold_ornaments,1,
city_port_smuggler,1,morale,,2,
city_port_smuggler,1,reputation,,3,
city_port_smuggler,2,money,,-12,
city_port_smuggler,2,add_item,saffron,1,
city_port_smuggler,2,reputation,,-3,
city_port_smuggler,2,add_skill_xp,Trade,2,
city_port_smuggler,2,money,,-20,fail
city_port_smuggler,2,reputation,,-8,fail
city_port_smuggler,2,danger,,10,fail
city_port_smuggler,2,morale,,-5,fail
city_port_smuggler,3,money,,-8,
city_port_smuggler,3,add_item,saffron,1,
city_port_smuggler,3,morale,,3,
city_port_smuggler,3,reputation,,2,
quest_empire_start,2,start_quest,quest_empire_1,1,
quest_empire_start,2,reputation,,5,
quest_empire_start,2,morale,,5,
quest_empire_start,2,add_skill_xp,Trade,2,
quest_empire_start,2,money,,-15,fail
quest_empire_start,2,morale,,-3,fail
quest_empire_start,3,start_quest,quest_empire_1,1,
quest_empire_start,3,reputation,,8,
quest_empire_start,3,morale,,8,
quest_empire_start,3,add_skill_xp,Trade,3,
quest_mystic_start,2,start_quest,quest_mystic_1,1,
quest_mystic_start,2,morale,,8,
quest_mystic_start,2,add_skill_xp,Charisma,2,
quest_mystic_start,2,add_item,frankincense,1,
quest_mystic_start,2,morale,,-5,fail
quest_mystic_start,2,food,,-3,fail
quest_mystic_start,3,start_quest,quest_mystic_1,1,
quest_mystic_start,3,morale,,10,
quest_mystic_start,3,reputation,,5,
quest_mystic_start,3,add_skill_xp,Charisma,3,
quest_mystic_start,3,change_language_proficiency,Tibetan,1,
quest_mystic_start,3,add_item,frankincense,1,
quest_caravan_start,1,food,,2,
quest_caravan_start,2,start_quest,quest_caravan_1,1,
quest_caravan_start,2,morale,,8,
quest_caravan_start,2,danger,,-5,
quest_caravan_start,2,add_skill_xp,Survival,2,
quest_caravan_start,2,add_item,dried_meat,1,
quest_caravan_start,2,danger,,5,fail
quest_caravan_start,2,food,,-3,fail
quest_caravan_start,2,morale,,-3,fail
quest_caravan_start,3,start_quest,quest_caravan_1,1,
quest_caravan_start,3,morale,,10,
quest_caravan_start,3,danger,,-8,
quest_caravan_start,3,reputation,,5,
quest_caravan_start,3,add_skill_xp,Survival,3,
quest_caravan_start,3,add_item,dried_meat,1,
quest_silk_start,2,start_quest,quest_silk_1,1,
quest_silk_start,2,morale,,5,
quest_silk_start,2,reputation,,3,
quest_silk_start,2,add_skill_xp,Trade,2,
quest_silk_start,2,add_item,indigo,1,
quest_silk_start,2,money,,-10,fail
quest_silk_start,2,morale,,-3,fail
quest_silk_start,3,start_quest,quest_silk_1,1,
quest_silk_start,3,morale,,8,
quest_silk_start,3,reputation,,5,
quest_silk_start,3,add_skill_xp,Trade,3,
quest_silk_start,3,change_language_proficiency,Chinese,1,
quest_silk_start,3,add_item,indigo,1,
road_pamir_caravan,1,block_movement,,1,
road_pamir_caravan,1,morale,,-3,
road_pamir_caravan,1,danger,,3,
road_pamir_caravan,2,morale,,5,
road_pamir_caravan,2,reputation,,3,
road_pamir_caravan,2,add_skill_xp,Survival,2,
road_pamir_caravan,2,danger,,8,fail
road_pamir_caravan,2,morale,,-5,fail
road_pamir_caravan,2,cart_durability,,-5,fail
road_pamir_caravan,3,morale,,5,
road_pamir_caravan,3,danger,,-5,
road_pamir_caravan,3,reputation,,5,
road_pamir_caravan,3,add_item,cashmere,1,
road_taklamakan_well,1,food,,3,
road_taklamakan_well,1,disease_cause,5,Dysentery,
road_taklamakan_well,1,morale,,-3,
road_taklamakan_well,2,food,,5,
road_taklamakan_well,2,danger,,-3,
road_taklamakan_well,2,add_skill_xp,Survival,3,
road_taklamakan_well,2,food,,-4,fail
road_taklamakan_well,2,danger,,8,fail
road_taklamakan_well,2,morale,,-5,fail
road_taklamakan_well,3,food,,6,
road_taklamakan_well,3,morale,,5,
road_taklamakan_well,3,danger,,-5,
road_gansu_patrol,1,money,,-15,
road_gansu_patrol,1,danger,,-3,
road_gansu_patrol,2,money,,-5,
road_gansu_patrol,2,reputation,,3,
road_gansu_patrol,2,add_skill_xp,Charisma,2,
road_gansu_patrol,2,add_item,paper,1,
road_gansu_patrol,2,money,,-20,fail
road_gansu_patrol,2,danger,,5,fail
road_gansu_patrol,2,morale,,-3,fail
road_gansu_patrol,3,money,,-5,
road_gansu_patrol,3,danger,,-5,
road_gansu_patrol,3,reputation,,5,
road_gansu_patrol,3,change_language_proficiency,Chinese,1,
road_gansu_patrol,3,add_item,paper,1,
road_levant_pirates,1,money,,-20,
road_levant_pirates,1,danger,,-5,
road_levant_pirates,2,money,,-5,
road_levant_pirates,2,reputation,,3,
road_levant_pirates,2,danger,,-3,
road_levant_pirates,2,add_item,coral,1,
road_levant_pirates,2,add_skill_xp,Trade,2,
road_levant_pirates,2,money,,-25,fail
road_levant_pirates,2,danger,,10,fail
road_levant_pirates,2,morale,,-5,fail
road_levant_pirates,2,remove_random_item,,1,fail
road_levant_pirates,3,danger,,-8,
road_levant_pirates,3,morale,,8,
road_levant_pirates,3,reputation,,5,
road_levant_pirates,3,add_item,coral,1,
minor_desert_caravan_bells,0,morale,,2,
minor_highland_waterfall,0,morale,,3,
minor_plains_wildflowers,0,morale,,2,
minor_universal_shooting_star,0,morale,,3,
minor_desert_bones,0,morale,,-2,
